# log10_kcat_mean and std, kcat in 1/h before log10-transformation
D01GL002123,4.2590,0.7636
213,UDPKIN-RXNNo2,TD01GL000661,4.7668,1.4108
214,DADPKIN-RXN_REVNo2,TD01GL000661,1.2142,1.6795
215,DIHYDROOROT-RXN_REVNo1,TD01GL001902,3.9845,0.4337
216,DIHYDROOROT-RXNNo1,TD01GL001902,5.8446,1.1126
217,ASPCARBTRANS-RXNNo1,TD01GL000039,5.8773,0.5628
218,DIHYDROOROT-RXNNo2,TD01GL000039,2.2986,1.0098
219,DIHYDROOROT-RXN_REVNo2,TD01GL000039,4.9657,0.5502
220,OROTPDECARB-RXNNo1,TD01GL001254,5.7553,0.4642
221,CITSYN-RXNNo1,TD01GL001053,7.5875,0.6371
222,ACETALD-DEHYDROG-RXN_REVNo1,TD01GL000435,3.9839,0.8248
223,ACETALD-DEHYDROG-RXNNo1,TD01GL000435,6.0315,0.5942
224,5-NUCLEOTID-RXNNo1,TD01GL002927,2.7773,0.7789
225,RXN0-5292_copy1No1,TD01GL002927,5.2873,0.6868
226,RXN-14143_copy1No1,TD01GL002927,2.4015,1.2208
227,RXN-14026_copy1No1,TD01GL002927,4.5882,1.2016
228,RXN-7609_copy1No1,TD01GL002927,1.8305,0.5065
229,3-NUCLEOTID-RXNNo1,TD01GL002927,2.9968,0.8809
230,RXN-14090No1,TD01GL002927,5.5938,1.0385
231,RXN-14126No1,TD01GL002927,3.9373,0.7508
232,RXN-7607_copy1No1,TD01GL002927,5.0558,1.1320
233,THYMIDYLATE-5-PHOSPHATASE-RXN_copy1No1,TD01GL002927,3.1965,1.4656
234,INORGPYROPHOSPHAT-RXNNo1,TD01GL002927,6.2703,0.7866
235,RXN-14142_copy1No1,TD01GL002927,1.4509,1.2394
236,RXN-14161_copy1No1,TD01GL002927,4.9189,0.5370
237,TRIPHOSPHATASE-RXNNo1,TD01GL002927,4.4053,1.8014
238,XMPXAN-RXN_copy1No1,TD01GL002927,4.9081,1.6188
239,AMP-DEPHOSPHORYLATION-RXN_copy1No1,TD01GL002927,4.9054,0.9865
240,RXN-14142No1,TD01GL002927,5.0878,0.6441
241,RXN-14025_copy1No1,TD01GL002927,4.5216,1.4505
242,TRIPHOSPHATASE-RXNNo3,TD01GL002040,6.8447,0.8331
243,INORGPYROPHOSPHAT-RXNNo2,TD01GL002040,5.0025,1.1780
244,TRIPHOSPHATASE-RXNNo4,TD01GL000541,5.3815,1.0742
245,INORGPYROPHOSPHAT-RXNNo3,TD01GL000541,6.6793,0.4296
246,TRIPHOSPHATASE-RXNNo2,TD01GL000768,5.9311,1.0042
247,THYMIDYLATE-5-PHOSPHATASE-RXN_copy2No1,TD01GL000254,3.5693,1.8470
248,UACGALPppNo1,TD01GL000254,5.9256,0.7293
249,RXN-14026_copy2No1,TD01GL000254,6.6118,0.6457
250,RXN-14143_copy2No1,TD01GL000254,5.8855,1.0544
251,RXN-14161_copy2No1,TD01GL000254,5.4907,1.6470
252,UACGAMPppNo1,TD01GL000254,2.8650,1.1019
253,AMP-DEPHOSPHORYLATION-RXN_copy2No1,TD01GL000254,3.3105,1.5869
254,RXN-14142_copy2No1,TD01GL000254,3.2092,0.8194
255,RXN-7607_copy2No1,TD01GL000254,3.4495,1.2681
256,XMPXAN-RXN_copy2No1,TD01GL000254,3.8984,1.3245
257,RXN-7609_copy2No1,TD01GL000254,2.6846,0.9442
258,RXN-14025_copy2No1,TD01GL000254,6.5522,1.0593
259,UDPGALPppNo1,TD01GL000254,3.6534,1.1611
260,RXN0-5292_copy2No1,TD01GL000254,3.0634,1.0712
261,R00287No1,TD01GL000254,4.0225,1.0293
262,AMP-DEPHOSPHORYLATION-RXN_copy1No2,TD01GL002562,3.0759,1.2904
263,RXN-7607No1,TD01GL002562,3.4227,1.1885
264,RXN-7609No1,TD01GL002562,2.1973,2.1549
265,RXN-14142_copy1No2,TD01GL002562,7.2688,0.8424
266,RXN-7607_copy1No2,TD01GL002562,5.7988,1.0290
267,RXN-7609_copy1No2,TD01GL002562,0.3321,1.0086
268,PEPCARBOXYKIN-RXNNo1,TD01GL002559,6.0337,0.7722
269,1.1.1.39-RXNNo1,TD01GL003214,6.4957,0.6850
270,R01286No1,TD01GL000406,4.3774,0.8360
271,ALARACECAT-RXN_REVNo1,TD01GL000406,4.9251,0.4006
272,CYSTATHIONINE-BETA-LYASE-RXNNo1,TD01GL000406,5.2730,0.6210
273,ALARACECAT-RXNNo1,TD01GL000406,6.4289,0.9851
274,LCYSDESULF-RXNNo2,TD01GL000406,5.2793,0.9880
275,RXN-20895_REVNo1,TD01GL002444,3.2837,0.6874
276,RXN1G01-46No1,TD01GL002444,0.7240,1.0165
277,LYSINE-RACEMASE-RXNNo1,TD01GL002444,3.2921,1.4020
278,RXN-19818No1,TD01GL002444,5.2200,0.5999
279,METHIONINE-RACEMASE-RXN_REVNo1,TD01GL002444,4.5605,0.9690
280,ARGININE-RACEMASE-RXN_REVNo1,TD01GL002444,3.0965,1.7591
281,RXN1G01-46_REVNo1,TD01GL002444,5.0092,1.0679
282,LYSINE-RACEMASE-RXN_REVNo1,TD01GL002444,4.9991,1.5241
283,RXN-20896No1,TD01GL002444,2.8489,1.7916
284,5.1.1.18-RXNNo1,TD01GL002444,4.5020,0.7834
285,RXN-19818_REVNo1,TD01GL002444,4.6516,0.8282
286,RXN-20895No1,TD01GL002444,5.3149,1.3934
287,ALARACECAT-RXNNo2,TD01GL002444,3.8324,1.5041
288,ALARACECAT-RXN_REVNo2,TD01GL002444,6.0160,0.9789
289,ARGININE-RACEMASE-RXNNo1,TD01GL002444,5.0377,2.0302
290,5.1.1.18-RXN_REVNo1,TD01GL002444,3.7105,1.5564
291,METHIONINE-RACEMASE-RXNNo1,TD01GL002444,5.2815,0.6279
292,RXN-20896_REVNo1,TD01GL002444,3.3651,0.7991
293,ALARACECAT-RXNNo3,TD01GL002922,3.3088,1.1392
294,ALARACECAT-RXN_REVNo3,TD01GL002922,3.3093,0.5134
295,ALANINE-AMINOTRANSFERASE-RXNNo1,TD01GL001127,4.0067,0.9079
296,ALANINE-AMINOTRANSFERASE-RXN_REVNo1,TD01GL001127,3.4877,1.9712
297,ALANINE-AMINOTRANSFERASE-RXN_REVNo2,TD01GL000380,6.5339,1.0052
298,RXN-8119No2,TD01GL000380,2.3338,0.9476
299,ALANINE-AMINOTRANSFERASE-RXNNo2,TD01GL000380,4.8520,0.7500
300,RXN0-382No1,TD01GL001034,5.8477,0.9806
301,XYLULOKIN-RXNNo1,TD01GL001034,1.8833,0.9241
302,GLYCEROL-KIN-RXNNo1,TD01GL002132,5.6046,0.7319
303,RXN-14456No1,TD01GL000924,5.3331,0.3855
304,PPENTOMUT-RXN_REVNo1,TD01GL000924,6.9470,1.4384
305,D-PPENTOMUT-RXNNo1,TD01GL000924,1.6496,1.4462
306,D-PPENTOMUT-RXN_REVNo1,TD01GL000924,2.1529,1.1020
307,RXN-14456_REVNo1,TD01GL000924,5.9686,1.9310
308,PPENTOMUT-RXNNo1,TD01GL000924,5.7213,1.0811
309,PEPDEPHOS-RXNNo1,TD01GL001411,6.7556,0.5217
310,R00572No1,TD01GL003014,5.5953,0.8700
311,PEPDEPHOS-RXNNo2,TD01GL003014,5.8567,0.6034
312,RXN-14117No1,TD01GL003014,5.6955,0.2794
313,R00659No1,TD01GL003014,7.0208,0.5118
314,DARAB5PISOM-RXNNo1,TD01GL002337,5.8889,0.8677
315,DARAB5PISOM-RXN_REVNo1,TD01GL002337,4.1060,0.7844
316,RXN-8991No1,TD01GL001627,3.1600,0.6161
317,3-ISOPROPYLMALISOM-RXN_REVNo1,TD01GL001627,1.2584,0.9580
318,3-ISOPROPYLMALISOM-RXNNo1,TD01GL001627,4.7084,0.7754
319,RXN-8991_REVNo1,TD01GL001627,4.4279,0.6678
320,RXN-8991No1,TD01GL001628,3.7056,0.8131
321,R-2-METHYLMALATE-DEHYDRATASE-RXNNo1,TD01GL001628,1.7631,0.6771
322,3-ISOPROPYLMALISOM-RXN_REVNo1,TD01GL001628,5.4411,1.3174
323,3-ISOPROPYLMALISOM-RXNNo1,TD01GL001628,7.5660,0.5372
324,RXN-8991_REVNo1,TD01GL001628,2.2696,1.8364
325,R-2-METHYLMALATE-DEHYDRATASE-RXN_REVNo1,TD01GL001628,2.3739,1.0467
326,ACETOOHBUTSYN-RXNNo1,TD01GL003202,4.1507,0.6688
327,ACETOLACTSYN-RXNNo1,TD01GL003202,6.2398,1.1019
328,ACETOOHBUTSYN-RXNNo1,TD01GL003203,7.4614,0.3920
329,ACETOLACTSYN-RXNNo1,TD01GL003203,3.0728,1.1092
330,2.5.1.19-RXNNo1,TD01GL002004,5.9517,0.6313
331,2.5.1.19-RXN_REVNo1,TD01GL002004,3.0841,0.8091
332,PREPHENATEDEHYDROG-RXNNo1,TD01GL002004,5.0525,0.6414
333,ANTHRANSYN-RXNNo1,TD01GL001227,5.7582,1.1839
334,PRTRANS-RXNNo1,TD01GL001227,4.8292,0.6184
335,ANTHRANSYN-RXNNo1,TD01GL002214,5.6470,0.6762
336,PREPHENATEDEHYDRAT-RXNNo1,TD01GL002005,6.4744,0.5710
337,CHORISMATEMUT-RXNNo1,TD01GL002005,4.7434,0.4487
338,CHORISMATE-SYNTHASE-RXNNo1,TD01GL001167,4.3243,0.5653
339,PRAISOM-RXNNo1,TD01GL001633,5.8027,2.0145
340,PRAISOM-RXNNo2,TD01GL001228,6.2055,1.4854
341,IGPSYN-RXNNo1,TD01GL001228,5.4175,0.5536
342,2PGADEHYDRAT-RXN_REVNo1,TD01GL000733,6.7159,0.9258
343,2PGADEHYDRAT-RXNNo1,TD01GL000733,5.4661,1.3036
344,METHGLYSYN-RXNNo1,TD01GL001410,4.1765,0.6727
345,PEPSYNTH-RXNNo1,TD01GL001683,6.1486,1.0688
346,PGLUCISOM-RXNNo1,TD01GL001404,4.5523,0.8205
347,PGLUCISOM-RXN_REVNo1,TD01GL001404,5.6260,0.9857
348,PGLUCISOM-RXN_REVNo2,TD01GL002404,4.4601,1.4628
349,PGLUCISOM-RXNNo2,TD01GL002404,6.8913,0.3808
350,PHOSGLYPHOS-RXN_REVNo1,TD01GL000049,5.6170,0.6879
351,PHOSGLYPHOS-RXNNo1,TD01GL000049,5.3480,0.6574
352,OXALODECARB-RXNNo1,TD01GL001439,5.3100,0.9512
353,KDPGALDOL-RXNNo1,TD01GL001439,3.2106,0.3162
354,RXN-13990_REVNo1,TD01GL001439,2.5685,1.0423
355,RXN-13990No1,TD01GL001439,3.4749,1.7950
356,RIBULP3EPIM-RXN_REVNo1,TD01GL001222,4.5427,0.1986
357,RIBULP3EPIM-RXNNo1,TD01GL001222,7.0964,0.6710
358,TRANSALDOL-RXNNo1,TD01GL001283,2.6486,0.8521
359,TRANSALDOL-RXN_REVNo1,TD01GL001283,3.3812,0.1661
360,1TRANSKETO-RXN_REVNo1,TD01GL000053,6.7715,1.0901
361,2TRANSKETO-RXN_REVNo1,TD01GL000053,7.6073,0.8977
362,2TRANSKETO-RXNNo1,TD01GL000053,3.5574,0.4875
363,TKT1No1,TD01GL000053,2.7624,0.4174
364,1TRANSKETO-RXNNo1,TD01GL000053,2.7766,1.2124
365,TKT1_REVNo1,TD01GL000053,5.2899,0.6722
366,ALCOHOL-DEHYDROG-RXN_REVNo1,TD01GL002994,7.0243,0.3725
367,ALCOHOL-DEHYDROG-RXNNo1,TD01GL002994,2.8340,0.7897
368,R01036_REVNo1,TD01GL002994,4.5823,0.8775
369,RXN-13099No1,TD01GL002994,2.3173,0.4077
370,R01036No1,TD01GL002994,3.0467,2.0770
371,ENZRXN-201-RXNNo1,TD01GL000777,3.6127,0.3287
372,RXN-12299No1,TD01GL000777,3.6706,1.5950
373,RXN-12297No1,TD01GL000777,2.0893,0.9003
374,RXN-12300No1,TD01GL000777,5.4946,1.5398
375,RXN0-4281No2,TD01GL000777,5.0133,1.1865
376,ENZRXN-201-RXN_REVNo1,TD01GL000777,5.1443,0.5089
377,RXN0-3962No1,TD01GL000777,5.8857,0.8133
378,RXN0-3962No2,TD01GL002995,2.4766,0.3394
379,RXN-17571No3,TD01GL002995,3.7964,1.4861
380,RXN-17571_REVNo3,TD01GL002995,4.6880,0.8002
381,NADPYROPHOSPHAT-RXNNo1,TD01GL000760,3.5473,1.6964
382,DNA-LIGASE-NAD+-RXNNo2,TD01GL000760,2.2981,1.1704
383,NADPYROPHOSPHAT-RXNNo2,TD01GL001773,4.3189,2.7333
